Country/Region,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020186578771802504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020186578771802504,0.049446817643414874,0.04513856236690462,0.0638355670853003,0.10489254019125985,0.1550560536970455,0.15636456680019054,0.11239411389310301,0.12606514402441824,0.10681733450281022,0.1383922116232659,0.0,0.31596993656833233,0.23016241032437154,0.28333213480737923,0.2647444986241494,0.2745671558369367,0.31467762057377957,0.3548476721293913,0.433894063890838,0.47684784059559776,0.4886653313168122,0.3733152865588069,0.46297292391711053,0.5217361775426401,0.7272773579166503,0.6538083531687146,0.868257583119115,0.8328034174955931,0.6581567701910611,0.5974681708333291,0.6960711726717411,0.7509841410536574,0.7612240817850462,0.8227114413507457,0.7165524633708521,0.6764763202795353,0.7498981185894913,0.7019010162941899,0.8024006360703463,0.8283879338010398,0.7419769183413075,0.8147479247774095,0.6195668492459846,0.46472994322552463,1.0,0.7096953442587826,0.7359108588518308,0.6525606261667539,0.731467582860564,0.7784275626239405,0.6296789003312818,0.6166000316428835,0.6082829522181682,0.7807797076738358,0.6484889338381291,0.5741653522033019,0.47470661810020476,0.5134697476425376,0.4625326262198683,0.5186025985826949,0.4572159826249802,0.44456328212914853,0.39814156705431164,0.3835449966642476,0.3140294682469551,0.3329255859839718,0.5102854084176911,0.49074565290333527,0.48824820334381125,0.44456328212914853,0.3872457232865832,0.36670741419878855,0.2869051906589664,0.3536974335369534,0.38087960650791836,0.37494905929474565,0.3443572376043003,0.33718234167930905,0.3074728074193936,0.2797134405100262,0.32045200350843067
Bolivia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0675737378399486,0.0,0.04778184825674966,0.12641888767038473,0.0,0.04778184825674966,0.0,0.04778184825674966,0.0,0.0827605888602368,0.09556369651349932,0.10684346079267207,0.0827605888602368,0.0675737378399486,0.0827605888602368,0.15847446245733587,0.20272121351984576,0.1722799039261505,0.12641888767038473,0.19112739302699863,0.15109947130387488,0.1351474756798972,0.1351474756798972,0.14334554477024897,0.12641888767038473,0.20272121351984576,0.2436405766566959,0.15847446245733587,0.19112739302699863,0.3511234415883917,0.09556369651349932,0.12641888767038473,0.2389092412837483,0.2617119612951069,0.2340822943922611,0.3133265325211626,0.31694892491467175,0.2340822943922611,0.25283777534076946,0.2482817665807104,0.31694892491467175,0.27861365863190507,0.15847446245733587,0.46326220668873774,0.4872811533133918,0.3670193405626357,0.4379278729628981,0.38225478605399726,0.2983975467231776,0.3607450433496902,0.3607450433496902,0.37623464940848433,0.7417737596479692,0.532076143828165,0.4456794105478751,0.5256003308242463,0.4379278729628981,0.6672371987921947,0.6499033999170526,0.6248287436603006,0.5212384269380903,0.7923723122866794,0.5510471559100271,0.64814452416179,0.7151332219343157,0.6841319534127648,0.7539848477820569,0.7734167802561147,0.6320944383519237,0.7054905350018305,1.0,0.7822225681471493
Bosnia and Herzegovina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14744195615489714,0.0,0.10425720702853739,0.0,0.0,0.14744195615489714,0.14744195615489714,0.20851441405707477,0.14744195615489714,0.23312620206007847,0.25537695922762454,0.10425720702853739,0.10425720702853739,0.3611575592573076,0.5212860351426869,0.531609533071195,0.20851441405707477,0.5989120571285179,0.32969023669789355,0.5710402407201608,0.32969023669789355,0.4037864265436242,0.7071067811865476,0.47776654295295456,0.8405484751817915,0.6993786061802354,0.7518094115561123,0.6510860492118234,0.8968544062928813,0.7071067811865476,0.6993786061802354,0.5710402407201608,0.46625240412015695,0.9890707100936805,0.6593804733957871,0.7661308776828738,0.6836602258050604,0.6993786061802354,0.8275159265510558,0.5516772843673705,0.7071067811865476,0.5417363388859614,0.7871246517492032,0.7147514009901563,0.7661308776828738,0.4298634768105476,0.5107539184552491,0.5989120571285179,0.531609533071195,0.6993786061802354,0.29488391230979427,0.8405484751817915,0.5710402407201608,0.7298004491997617,0.46625240412015695,1.0,0.9325048082403139,0.5107539184552491,0.7939992333804207,0.44232586846469135,0.8660254037844387,0.46625240412015695,0.667571849251482,0.6593804733957871,0.6836602258050604,0.46625240412015695,0.5417363388859614,0.5107539184552491,0.4298634768105476,0.5,0.6341718324267314,0.44232586846469135,0.5804795618616821,0.5,0.39009474880274697,0.4298634768105476,0.4298634768105476,0.3611575592573076
Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071257902271487285,0.0,0.0,0.0071257902271487285,0.0,0.0,0.0,0.01007738918185939,0.0,0.021377370681446184,0.0,0.018853068835849997,0.015933751341308224,0.01745455007062542,0.018853068835849997,0.026662265640012603,0.07090071755470112,0.0,0.023633572518233708,0.0439263210584551,0.07838369249863601,0.05088832090399274,0.11244307317025248,0.09345386270319955,0.1075970728708865,0.16327236551142807,0.13854119620019928,0.1280661325046909,0.12485393110722544,0.14793524942261904,0.14810676860999242,0.1572524837894998,0.13369167513045668,0.1280661325046909,0.24038322878102714,0.23836806799218388,0.24766606292442372,0.2266852641828848,0.25731898456035485,0.19773265410200414,0.22880334315418013,0.30839116095434377,0.32933179206963503,0.31239906463764106,0.28018041743600425,0.23515107749590805,0.27274188992405624,0.2507225265414428,0.30499714066520933,0.39405040095518495,0.32693324363024956,0.4066697909592577,0.38873128740984186,0.31835619230228795,0.325688371927545,0.344405003651316,0.3687553412164185,0.46612691055132605,0.4510687127809272,0.5178346617156628,0.4378738664277371,0.4697620122214363,0.5421691573169113,0.5722856952873868,0.6171938119283805,0.5046246972771563,0.49870350850759626,0.489868926289102,0.587348419542323,0.5891180003018743,0.7526399831572721,0.6820687889373697,0.7514584174951614,0.6822548770615692,0.5805660786391997,0.5916980914802403,0.6615865479547254,0.7780827822835548,0.8133395819185154,0.9325261153576928,0.8193109529945029,0.6199437497619393,0.8517629672219021,0.9157957370669838,1.0,0.9694217930165717
Bulgaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1708715315433522,0.0,0.0,0.14797908710009702,0.0,0.3417430630867044,0.36247325599810615,0.2701716134791496,0.0854357657716761,0.3308912980041792,0.4271788288583805,0.1208244186660354,0.49079110873034276,0.5126145946300565,0.41854806384909343,0.3196713640942801,0.3522606864821505,0.41854806384909343,0.4007292622280527,0.4600856791042167,0.5266614308772977,0.3308912980041792,0.30804303424830937,0.5403432269582992,0.409735538706166,0.5054448066354471,0.4520835786044386,0.36247325599810615,0.4520835786044386,0.36247325599810615,0.4520835786044386,0.3417430630867044,0.4271788288583805,0.3522606864821505,0.4356386368285189,0.3196713640942801,0.2701716134791496,0.4520835786044386,0.49817184031391404,0.6219817632926331,0.5794535558245063,0.4832976746641416,0.3417430630867044,0.5054448066354471,0.5794535558245063,0.5980503604017327,0.7299635027372718,1.0,0.30804303424830937,0.6219817632926331,0.6781253679066579,0.5126145946300565,0.5919163484003881,0.6562445689730082,0.5980503604017327,0.5335461862357516,0.41854806384909343,0.49817184031391404,0.6160860684966187,0.7349462466068248,0.6101334064961759,0.560239781824431,0.5980503604017327,0.5667167574826766,0.4271788288583805,0.49079110873034276,0.5794535558245063,0.4756862119746311,0.5266614308772977,0.5196854747832865,0.5126145946300565,0.41854806384909343,0.41854806384909343,0.49079110873034276,0.5335461862357516
Cameroon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04244763599780089,0.0,0.04244763599780089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06003002251876643,0.10397504898200725,0.0,0.07352146220938077,0.11230588859277421,0.11230588859277421,0.15304712811230212,0.16979054399120355,0.13423121104280486,0.12734290799340267,0.0,0.16979054399120355,0.0,0.2940858488375231,0.0,0.3119251469460218,0.2684624220856097,0.362672760945086,0.604785718883776,0.28789387434067243,0.41372837849387506,0.12006004503753286,0.0,0.3601801351125985,0.0,0.4026936331284146,0.0,0.0,0.0,0.22461177718554842,0.0,0.5163977794943222,0.0,0.19451950503185492,0.0,0.512896737231836,0.0,0.0,0.5550748671198401,0.415900195928029,0.3981941217026672,0.4307964549361863,0.38903901006370983,0.0,0.4783605636220745,0.0,0.0,0.6644105970267493,0.0,0.22056438662814232,0.0,0.5386001207668729,0.06003002251876643,0.0,0.11230588859277421,0.7413160928710164,0.4451945621839941,0.0,0.4472135954999579,0.5267613097765225,0.5216052837846565,0.0,0.0,0.8740503211852073,0.0,0.6062735088782683,1.0
Canada,0.0,0.0,0.0,0.0,0.0189729070599056,0.0,0.0189729070599056,0.0,0.0,0.026831742481762743,0.0,0.0,0.0,0.0,0.0189729070599056,0.0,0.026831742481762743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0189729070599056,0.0,0.0,0.0,0.0189729070599056,0.0,0.0,0.0189729070599056,0.0189729070599056,0.0,0.026831742481762743,0.0189729070599056,0.0464739412340173,0.0379458141198112,0.03286203899503874,0.03286203899503874,0.03286203899503874,0.0379458141198112,0.06572407799007748,0.042424709916734596,0.05999760014399041,0.06840778924910236,0.026831742481762743,0.1021722313880374,0.056918721179716796,0.16540196907863583,0.042424709916734596,0.13942182370205192,0.24222986185753803,0.1505927811853556,0.25384019621088977,0.2268829696769805,0.2268829696769805,0.3467425292194115,0.26289631196030994,0.47204043706663723,0.5026925342764488,0.4073655904246934,0.5336077407818577,0.47998080115192326,0.5672867483553721,0.5034081111999351,0.6343877396164478,0.6375009705098557,0.6097952541467025,0.7877755725914445,0.644241256251336,0.4412985615729609,1.0,0.5389775136860343,0.6864417701565768,0.6758723664446876,0.7379948706364245,0.7111677293275203,0.6726691618439903,0.594854345083442,0.705067536042874,0.6983988682133372,0.6500816806407328,0.9674322332804096,0.8495541540238329,0.7450339548990259,0.6779994287180282,0.853780817695752,0.7923318602819495,0.9021612319363581,0.7674065982053077,0.7636447785012227,0.7229648578908524,0.7734805351325538,0.7548737730554297,0.743098798501285,0.7857166231861483,0.7570166141292242,0.8239573335707356,0.7548737730554297,0.9633305556968682,0.7232137698823524,0.6729366779260885,0.7296556778421884,0.736530109277177,0.7281741419423794,0.6691817209592225,0.6498047555245928,0.6498047555245928,0.6447997663313063,0.643122781004595,0.6607912441872459,0.6511882034511182,0.6699881262178146,0.6366534173269601,0.6232246202500485,0.6240904108322195,0.6240904108322195,0.6481407201283939
Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01573681512166147,0.0,0.02725696334003587,0.0,0.0,0.03147363024332294,0.0,0.035188588361381674,0.049764178901430006,0.0,0.07037717672276335,0.06676565212083498,0.056739893833647505,0.14163133609495324,0.1067322730385437,0.09572330936827281,0.0,0.22031541170326058,0.15971123024964579,0.1533835006331142,0.16802320649172917,0.20877244461496863,0.23341468899393988,0.20152956465102065,0.27438074723402034,0.27211497147682373,0.23866061790725177,0.27707522183287964,0.267525857068245,0.2693708848424277,0.30392838237759356,0.28716992810481845,0.3240408561794357,0.27707522183287964,0.2918744395448726,0.27302353818339414,0.3263255438584939,0.3248042043660279,0.36194674779821384,0.3248042043660279,0.2661336922480485,0.27796757590425214,0.31157304323056323,0.2969216338728347,0.36365324829096546,0.3319684786649813,0.34405731118937555,0.2977545152672927,0.32212457174614134,0.2836994691682375,0.33898137187821376,0.3574717229228771,0.3497681960751098,0.369731439420143,0.3422531177827253,0.3454938824111886,0.369731439420143,0.35885459742093817,0.5308697434373858,0.49389537345550505,0.5944684757809912,0.5514625517774326,0.4926402370593434,0.5831121777051255,0.50554135872241,0.6161520817263789,0.5869220255631358,0.5557123767437354,0.6386510672781441,0.5444574162939685,0.6407802326753061,0.8116291957914767,0.8114766195713503,0.7871554294634127,0.6834200044093998,0.7633572001087695,0.7510929793939619,0.9336587559757595,0.9999999999999999,0.9907946790769376
China,0.2005276280603187,0.08349216836248231,0.1425685793710942,0.18884351356401943,0.22156287730561117,0.24258900974479045,0.4394676182568303,0.20594338973836926,0.3882255886973465,0.3491151967540765,0.39151928378357775,0.589694791538467,0.47586295639887116,0.5411588951585443,0.523374950127438,0.48054305939660913,0.5084406428393307,0.44543801800449045,0.47035698275240984,0.4304419882561285,0.38614088655267287,0.3715166956165067,1.0,0.6886539066259928,0.3883200819660447,0.39254873748397684,0.37544611953033225,0.36110013555177356,0.1730270562527141,0.1833228821811409,0.18630070910202315,0.32630042824766736,0.03925487374839769,0.1267669364560654,0.19401826656398388,0.17387315937296804,0.17845503355762932,0.1551389541615096,0.17721718023309177,0.20558677754053406,0.12234860480504038,0.09577208538661691,0.09577208538661691,0.1052621923858521,0.10595699987874779,0.07661766830929354,0.06236226384492316,0.0521056477978465,0.04451084300807064,0.049948608752296515,0.028410591790008998,0.030885569499158497,0.04845726817373395,0.043678791267326746,0.04691854815989457,0.042830578654277925,0.056821183580017996,0.06294783785467316,0.08305157336953156,0.06352801452345755,0.09766874644876679,0.06799143577692654,0.08260862848661919,0.07166926614671595,0.09422727303941143,0.09186135723010695,0.08651352812635706,0.09500281923118185,0.07467766561894712,0.07709504157770027,0.0775694770807548,0.07217937412255124,0.07613730201706986,0.04845726817373395,0.06579758342181177,0.06799143577692654,0.06236226384492316,0.08171553599537512,0.07368851379195032,0.06523759380476772,0.07318892488725354,0.09383709631978913,0.07613730201706986,0.08260862848661919,0.060571585217167434,0.05872633071780784,0.16185199078492954,0.04451084300807064,0.036342951130300456,0.029673895338713757,0.051396694385133515,0.03317642356728906,0.03426446292342234,0.03317642356728906,0.027088436410101547,0.014836947669356879,0.020982612618224383,0.04017864422447644,0.01713223146171117,0.029673895338713757,0.014836947669356879,0.0,0.019154417077323384,0.012114317043433487,0.012114317043433487,0.012114317043433487,0.019154417077323384,0.008566115730855585,0.03205147020031626,0.03830883415464677,0.008566115730855585,0.02266381192564218,0.020982612618224383,0.019154417077323384,0.025698347192566758,0.020982612618224383,0.027088436410101547,0.025698347192566758,0.0,0.0,0.0
Colombia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03646624787447364,0.0,0.0,0.0,0.051571062312939675,0.08932370012631204,0.0,0.07293249574894728,0.10939874362342092,0.12632278815997783,0.16308201826336055,0.12094486171172418,0.19296124624698996,0.10939874362342092,0.1859421094994525,0.30070838351282064,0.21573723181567284,0.24732612633112064,0.3664812555074241,0.3497719621866722,0.16710934119579796,0.25264557631995566,0.30291140478518824,0.3535533905932738,0.35729480050524814,0.37896836447993354,0.45982188966247134,0.35729480050524814,0.375443000745134,0.4299307217819109,0.32411910077834305,0.3535533905932738,0.5169982921079654,0.6036238084499812,0.4740612223681573,0.5765820050180531,0.5602051296034717,0.29848910311911064,0.317905378669871,0.41095374280252545,0.4093326171823615,0.4125684985035174,0.5233891193106387,0.0,0.6851385944588301,0.49599459502888976,0.47825035729763876,0.5246579432800085,0.5221172119157952,0.6523280730534422,0.5891302641055765,0.5613907502516274,0.5384176975372156,0.6841674549282353,0.5857346723414781,0.6316139407998893,0.8145942731122249,0.6091064260848611,0.713658539245694,0.6368556401438074,0.9225312080288851,0.6783114203510976,0.812960180647951,0.8895073941543821,0.7683915225423128,0.8690909900212809,0.855209318660294,0.9361248780125665,0.9354143466934853,0.9509234034079381,0.8976920762877364,0.9805285157570717,0.9189205045144119,0.9791713822128795,0.9225312080288851,1.0,0.9246908626613338
Cote d'Ivoire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08873565094161139,0.0,0.0,0.0,0.0,0.0,0.17747130188322277,0.08873565094161139,0.153694655873568,0.0,0.1984189475331363,0.0,0.2943028597012718,0.614778623494272,0.2347724648169382,0.35494260376644554,0.1984189475331363,0.0,0.7098852075328911,0.153694655873568,0.2943028597012718,0.2943028597012718,0.17747130188322277,0.43471413360133104,0.461083967620704,0.35494260376644554,0.6987052142198116,0.4524648157026344,0.5249671905758515,0.6873433966234708,0.0,0.8371304567239226,0.5681853972686128,0.6398818788633085,0.307389311747136,0.0,0.35494260376644554,0.5174133119983201,0.9432729082972537,0.6018344659534288,0.0,0.7370936756031579,0.5324139056496683,0.6398818788633085,0.7581577339883168,0.0,0.7581577339883168,0.3320184038158743,0.3867897351437839,0.6580812002646272,0.5397578926492557,0.6757905839724514,0.47785610458893735,0.5324139056496683,0.5174133119983201,0.5019646441105269,0.6398818788633085,0.6580812002646272,0.4940591950252281,0.7154096893543218,0.5097475058154178,0.4860251767562509,1.0,0.6580812002646272,0.6815914679145113,0.6018344659534288,0.5886057194025436,0.614778623494272,0.2806067666331569,0.5174133119983201,0.7836920494342513,0.7424157207132704
Croatia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10206207261596577,0.14433756729740646,0.0,0.14433756729740646,0.10206207261596577,0.10206207261596577,0.0,0.14433756729740646,0.10206207261596577,0.0,0.10206207261596577,0.10206207261596577,0.0,0.0,0.14433756729740646,0.22821773229381925,0.0,0.36799003609699366,0.25,0.33850160019316505,0.2886751345948129,0.2886751345948129,0.4082482904638631,0.5,0.48947250518628044,0.9013878188659975,0.7071067811865476,0.797130269571208,0.8354140689901427,0.790569415042095,0.7430231041719587,0.973610120462327,0.859990310022929,0.7637626158259734,0.8955910525085284,0.8955910525085284,1.0,0.7071067811865476,0.8416254115301733,0.6997023176561111,0.7637626158259734,0.6454972243679029,0.790569415042095,0.797130269571208,0.8164965809277261,0.9574271077563383,0.6373774391990982,0.8291561975888502,0.7216878364870324,0.7500000000000001,0.6208193510729726,0.7216878364870324,0.48947250518628044,0.43301270189221935,0.6373774391990982,0.32274861218395146,0.5303300858899107,0.6614378277661478,0.5682575707077441,0.5400617248673217,0.27003086243366087,0.3818813079129867,0.3061862178478973,0.2886751345948129,0.3952847075210475,0.3818813079129867,0.3061862178478973,0.1767766952966369,0.2886751345948129,0.22821773229381925,0.33850160019316505,0.27003086243366087,0.25,0.6123724356957946,0.3952847075210475,0.33850160019316505,0.3061862178478973,0.33850160019316505,0.25,0.2886751345948129,0.10206207261596577,0.14433756729740646,0.14433756729740646,0.14433756729740646,0.20412414523193154,0.14433756729740646,0.1767766952966369
Czechia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08873565094161137,0.0,0.07245235560022184,0.08873565094161137,0.10246310391571199,0.1254911610276317,0.051231551957855996,0.17747130188322274,0.0,0.16200839225208363,0.3622617780011092,0.08873565094161137,0.3512258248655606,0.3549426037664455,0.40985241566284797,0.3436716983117354,0.5071664892015529,0.4224662001731191,0.7769649546037547,0.60401108957159,0.6520712004019965,0.5727861638528923,0.5517807012366578,0.6439706225672557,0.8260839534591684,0.8433777855972051,0.9639158979224881,0.9611891148133626,0.6987052142198115,0.6949385818516135,0.8976493069207055,0.7245235560022184,0.9584545740950244,0.7820157008848646,1.0,0.549397188144613,0.7853648198528294,0.7154096893543218,0.8799308013833229,0.8213042569076933,0.6540806695734948,0.5097475058154177,0.6480335690083345,0.4224662001731191,0.36943597501129466,0.5249671905758514,0.7546878863306858,0.5517807012366578,0.3867897351437838,0.6061798975893788,0.6357668401746168,0.5908310797761035,0.5097475058154177,0.3799433581214145,0.4751018677893225,0.45535599410222916,0.36943597501129466,0.32804199206264806,0.3935170174777952,0.44367825470805694,0.5199434655316685,0.3799433581214145,0.2173570668006655,0.26123068314475034,0.31581249628284014,0.44955504394101553,0.4524648157026344,0.3867897351437838,0.34746929092580675,0.2173570668006655,0.2710918915207424,0.3729713280515761,0.3436716983117354,0.3549426037664455,0.46392143420288406,0.3799433581214145,0.35862086370499197,0.22911446554115691,0.5397578926492556,0.4001312120750397,0.4407104738768718,0.29430285970127174
Denmark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05057217374241736,0.0,0.07151985398521515,0.05057217374241736,0.0,0.07151985398521515,0.11308281825797517,0.0,0.18234056553995937,0.0,0.18234056553995937,0.3750532783976547,0.6632478407124434,0.678496909547851,0.6651730924855214,0.6915640748081247,0.2860794159408606,0.3158231237960525,0.3851462006925791,0.4850712500726659,0.48242779033760647,0.5279889946927152,0.535205579929548,0.46073442983323876,0.4903154159937513,0.3851462006925791,0.6110659003142412,0.6068660849090084,0.6416889479197478,0.6728190113209382,0.6515768793224014,0.711613562189889,0.6989213464999838,0.8522574206174109,0.8012139127694584,0.850755644260095,0.9767109062426822,0.9088932591463857,0.8641776837281256,0.8961412018808419,1.0,0.9200800587872804,0.771950729249443,0.6859943405700354,0.6728190113209382,0.6747169530639631,0.6068660849090084,0.7025710911412573,0.6593804733957871,0.711613562189889,0.7043888719056045,0.6574382586514257,0.6047552399572529,0.5788249849232111,0.678496909547851,0.744974638679878,0.6456622920663861,0.5919321174877699,0.7752567432166025,0.5766114969494818,0.5608725390987596,0.6255432421712243,0.6336675207506062,0.6193801042615005,0.6255432421712243,0.4955040834092003,0.5446789805159152,0.613155020597473,0.6214412750308917,0.5470216966198782,0.608969613174435,0.5875955600576713,0.5082440560010102,0.5304054329224553,0.46350162846617143,0.4466413449834144,0.4408779893967569,0.3429971702850177,0.4466413449834144,0.4139510825221111,0.42008402520840293,0.3238199114297377,0.4408779893967569,0.4320888418640628,0.4077258996031048
Djibouti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06757373783994859,0.0,0.0,0.0,0.0,0.09556369651349932,0.0,0.19112739302699863,0.0,0.06757373783994859,0.09556369651349932,0.13514747567989718,0.0,0.2340822943922611,0.11704114719613055,0.17878330548357893,0.2027212135198458,0.06757373783994859,0.2027212135198458,0.3762346494084843,0.0,0.45329841391162456,0.0,0.2617119612951069,0.4110350005650342,0.3511234415883917,0.6193235372853323,0.5447968914816204,0.5733821790809959,0.8439957151095542,0.8023936792113682,0.0,0.7214900866993804,0.0,0.6723502022908507,0.3638957149022243,0.2340822943922611,0.24364057665669586,0.2027212135198458,0.2617119612951069,0.2340822943922611,0.4110350005650342,0.15109947130387485,0.2340822943922611,0.19112739302699863,0.2617119612951069,0.0,0.13514747567989718,0.13514747567989718,0.13514747567989718,0.2027212135198458,0.09556369651349932,0.49656353316142077,0.30966176864266615,0.278613658631905,0.3638957149022243,0.2340822943922611,0.27029495135979437,0.33786868919974294,0.3169489249146717,0.5653624529417806,0.7309217299700878,0.6757373783994859,0.9792364931869323,1.0
Dominican Republic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044455422447438706,0.0,0.0,0.0,0.0,0.044455422447438706,0.0,0.07699905035090181,0.0,0.0,0.0,0.0,0.0,0.10889310129609414,0.0,0.0,0.14058038927888333,0.0,0.16028630510665307,0.2740416286428925,0.28116077855776667,0.42174116783664994,0.2915136997709545,0.36388331535490315,0.3976213862437721,0.43557240518437657,0.42871256851550554,0.5222329678670935,0.5260036519808899,0.2881040655200304,0.6411452204266123,0.5880899611212059,0.43557240518437657,0.46199430210541087,0.0,0.7126746370819723,0.4050081734401908,0.5029556907695452,0.5534655460567864,0.6858248546278389,0.7318286155444076,0.5241217008598794,0.6411452204266123,0.6286946134619315,0.4849514054136231,0.805121943480314,0.5278788937646716,0.8562719083490175,0.6426845869171515,0.8257228238447705,0.7491760955438898,0.3976213862437721,0.7112867591590193,0.6929914531581163,0.638055345958271,0.5914409281927503,0.6426845869171515,0.5587959953568722,0.4930344855611717,0.6829371582036929,0.7952427724875442,0.7902568752334617,0.7570485649179113,0.8620226238055294,0.7452086743855353,0.6958374259266011,0.8038936865584513,0.7544335361543177,0.7452086743855353,1.0,0.9586304460092065,0.7531226167692271,0.7250459982682085,0.7648400075533119,0.495034633674806,0.9099798025817493,0.8562719083490175,0.6349504353380415,0.9012507777676964,0.9920633665850978,0.7085028472666713,0.5964320793656581
