Country/Region,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21
Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.449489742783178,2.23606797749979,3.1622776601683795,5.196152422706632,7.681145747868608,7.745966692414834,5.5677643628300215,6.244997998398398,5.291502622129181,6.855654600401044,0.0,15.652475842498529,11.40175425099138,14.035668847618199,13.114877048604,13.601470508735444,15.588457268119896,17.578395831246947,21.494185260204677,23.62202362203543,24.20743687382041,18.49324200890693,22.93468988235943,25.84569596664017,36.02776706930364,32.38826948140329,43.01162633521314,41.255302689472536,32.60368077380221,29.597297173897484,34.48187929913333,37.20215047547655,37.70941526992961,40.755367744629666,35.4964786985977,33.51119216023208,37.14835124201342,34.77067730142742,39.74921382870358,41.036569057366385,36.75595189897821,40.36087214122113,30.692018506445613,23.021728866442675,49.53786430600334,35.156791662493895,36.45545226711637,32.32645975048923,36.235341863986875,38.561638969317684,31.192947920964443,30.54504869860253,30.133038346638727,38.67815921162743,32.12475680841802,28.442925306655784,23.515952032609693,25.436194683953808,22.9128784747792,25.69046515733026,22.64950330581225,22.02271554554524,19.72308292331602,19.0,15.556349186104045,16.492422502470642,25.278449319529077,24.310491562286437,24.186773244895647,22.02271554554524,19.183326093250876,18.16590212458495,14.212670403551895,17.52141546793523,18.867962264113206,18.57417562100671,17.05872210923198,16.703293088490067,15.231546211727817,13.856406460551018,15.874507866387544
Bolivia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4142135623730951,0.0,1.0,2.6457513110645907,0.0,1.0,0.0,1.0,0.0,1.7320508075688772,2.0,2.23606797749979,1.7320508075688772,1.4142135623730951,1.7320508075688772,3.3166247903554,4.242640687119285,3.605551275463989,2.6457513110645907,4.0,3.1622776601683795,2.8284271247461903,2.8284271247461903,3.0,2.6457513110645907,4.242640687119285,5.0990195135927845,3.3166247903554,4.0,7.3484692283495345,2.0,2.6457513110645907,5.0,5.477225575051661,4.898979485566356,6.557438524302,6.6332495807108,4.898979485566356,5.291502622129181,5.196152422706632,6.6332495807108,5.830951894845301,3.3166247903554,9.695359714832659,10.198039027185569,7.681145747868608,9.16515138991168,8.0,6.244997998398398,7.54983443527075,7.54983443527075,7.874007874011811,15.524174696260024,11.135528725660043,9.327379053088816,11.0,9.16515138991168,13.96424004376894,13.601470508735444,13.076696830622021,10.908712114635714,16.583123951777,11.532562594670797,13.564659966250536,14.966629547095765,14.317821063276353,15.7797338380595,16.186414056238647,13.228756555322953,14.7648230602334,20.92844953645635,16.3707055437449
Bosnia and Herzegovina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4142135623730951,0.0,1.0,0.0,0.0,1.4142135623730951,1.4142135623730951,2.0,1.4142135623730951,2.23606797749979,2.449489742783178,1.0,1.0,3.4641016151377544,5.0,5.0990195135927845,2.0,5.744562646538029,3.1622776601683795,5.477225575051661,3.1622776601683795,3.872983346207417,6.782329983125268,4.58257569495584,8.06225774829855,6.708203932499369,7.211102550927978,6.244997998398398,8.602325267042627,6.782329983125268,6.708203932499369,5.477225575051661,4.47213595499958,9.486832980505138,6.324555320336759,7.3484692283495345,6.557438524302,6.708203932499369,7.937253933193772,5.291502622129181,6.782329983125268,5.196152422706632,7.54983443527075,6.855654600401044,7.3484692283495345,4.123105625617661,4.898979485566356,5.744562646538029,5.0990195135927845,6.708203932499369,2.8284271247461903,8.06225774829855,5.477225575051661,7.0,4.47213595499958,9.591663046625438,8.94427190999916,4.898979485566356,7.615773105863909,4.242640687119285,8.306623862918075,4.47213595499958,6.4031242374328485,6.324555320336759,6.557438524302,4.47213595499958,5.196152422706632,4.898979485566356,4.123105625617661,4.795831523312719,6.082762530298219,4.242640687119285,5.5677643628300215,4.795831523312719,3.7416573867739413,4.123105625617661,4.123105625617661,3.4641016151377544
Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.4142135623730951,0.0,3.0,0.0,2.6457513110645907,2.23606797749979,2.449489742783178,2.6457513110645907,3.7416573867739413,9.9498743710662,0.0,3.3166247903554,6.164414002968976,11.0,7.14142842854285,15.7797338380595,13.114877048604,15.0996688705415,22.9128784747792,19.44222209522358,17.97220075561143,17.52141546793523,20.760539492026695,20.784609690826528,22.06807649071391,18.76166303929372,17.97220075561143,33.734255586866,33.45145736735546,34.75629439396553,31.811947441173732,36.11094017053558,27.748873851023216,32.109188716004645,43.278170016764804,46.216880033165374,43.840620433565945,39.319206502675,33.0,38.27531841800928,35.185224171518364,42.80186911806539,55.299186250793966,45.880278987817846,57.0701322935211,54.55272678794342,44.67661580737735,45.70557952810576,48.33218389437829,51.749396131742444,65.41406576570516,63.30086887239384,72.67048919609665,61.44916598294886,65.92419889539804,76.08547824650904,80.31189202104505,86.61408661412992,70.81666470542086,69.98571282769076,68.74590896918885,82.42572413997951,82.67405880927826,105.62196741208714,95.71833680126291,105.45615202537972,95.74445153636842,81.47392220827471,83.03613671167511,92.84395510748128,109.1924905842888,114.1402645870422,130.866344030847,114.97825881443848,87.0,119.53242237987148,128.51848116127113,140.33531273346705,136.04411049361894
Bulgaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.7320508075688772,0.0,4.0,4.242640687119285,3.1622776601683795,1.0,3.872983346207417,5.0,1.4142135623730951,5.744562646538029,6.0,4.898979485566356,3.7416573867739413,4.123105625617661,4.898979485566356,4.69041575982343,5.385164807134504,6.164414002968976,3.872983346207417,3.605551275463989,6.324555320336759,4.795831523312719,5.916079783099616,5.291502622129181,4.242640687119285,5.291502622129181,4.242640687119285,5.291502622129181,4.0,5.0,4.123105625617661,5.0990195135927845,3.7416573867739413,3.1622776601683795,5.291502622129181,5.830951894845301,7.280109889280518,6.782329983125268,5.656854249492381,4.0,5.916079783099616,6.782329983125268,7.0,8.54400374531753,11.704699910719626,3.605551275463989,7.280109889280518,7.937253933193772,6.0,6.928203230275509,7.681145747868608,7.0,6.244997998398398,4.898979485566356,5.830951894845301,7.211102550927978,8.602325267042627,7.14142842854285,6.557438524302,7.0,6.6332495807108,5.0,5.744562646538029,6.782329983125268,5.5677643628300215,6.164414002968976,6.082762530298219,6.0,4.898979485566356,4.898979485566356,5.744562646538029,6.244997998398398
Cameroon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4142135623730951,2.449489742783178,0.0,1.7320508075688772,2.6457513110645907,2.6457513110645907,3.605551275463989,4.0,3.1622776601683795,3.0,0.0,4.0,0.0,6.928203230275509,0.0,7.3484692283495345,6.324555320336759,8.54400374531753,14.247806848775006,6.782329983125268,9.746794344808963,2.8284271247461903,0.0,8.48528137423857,0.0,9.486832980505138,0.0,0.0,0.0,5.291502622129181,0.0,12.165525060596439,0.0,4.58257569495584,0.0,12.083045973594572,0.0,0.0,13.076696830622021,9.797958971132712,9.38083151964686,10.14889156509222,9.16515138991168,0.0,11.269427669584644,0.0,0.0,15.652475842498529,0.0,5.196152422706632,0.0,12.68857754044952,1.4142135623730951,0.0,2.6457513110645907,17.46424919657298,10.488088481701515,0.0,10.535653752852738,12.409673645990857,12.288205727444508,0.0,0.0,20.591260281974,0.0,14.2828568570857,23.558437978779494
Canada,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.4142135623730951,0.0,0.0,0.0,0.0,1.0,0.0,1.4142135623730951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.4142135623730951,1.0,2.449489742783178,2.0,1.7320508075688772,1.7320508075688772,1.7320508075688772,2.0,3.4641016151377544,2.23606797749979,3.1622776601683795,3.605551275463989,1.4142135623730951,5.385164807134504,3.0,8.717797887081348,2.23606797749979,7.3484692283495345,12.767145334803704,7.937253933193772,13.379088160259652,11.958260743101398,11.958260743101398,18.275666882497067,13.856406460551018,24.879710609249457,26.49528259898354,21.470910553583888,28.124722220850465,25.298221281347036,29.899832775452108,26.5329983228432,33.436506994600975,33.60059523282288,32.14031735997639,41.52107898405339,33.95585369269929,23.259406699226016,52.706735812417755,28.407745422683583,36.180105030251084,35.62302626111375,38.897300677553446,37.48332962798263,35.45419580247167,31.352830813181765,37.16180835212409,36.810324638611924,34.26368339802363,50.99019513592785,44.77722635447622,39.26830783214372,35.73513677041127,45.0,41.7612260356422,47.54997371187496,40.44749683231337,40.24922359499622,38.1051177665153,40.76763422127902,39.786932528155525,39.16631205513228,41.41255848169731,39.89987468652001,43.42810150121693,39.786932528155525,50.774009099144415,38.118237105091836,35.4682957019364,38.45776904605882,38.82009788756334,38.379682124790975,35.270384177096794,34.249087579087416,34.249087579087416,33.98529093593286,33.896902513356586,34.828149534535996,34.322004603461025,35.31288716601915,33.555923471125034,32.848135411313685,32.89376840679705,32.89376840679705,34.161381705077446
Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.7320508075688772,0.0,0.0,2.0,0.0,2.23606797749979,3.1622776601683795,0.0,4.47213595499958,4.242640687119285,3.605551275463989,9.0,6.782329983125268,6.082762530298219,0.0,14.0,10.14889156509222,9.746794344808963,10.677078252031311,13.2664991614216,14.832396974191326,12.806248474865697,17.435595774162696,17.291616465790582,15.165750888103101,17.60681686165901,17.0,17.11724276862369,19.313207915827967,18.24828759089466,20.591260281974,17.60681686165901,18.547236990991408,17.349351572897472,20.73644135332772,20.639767440550294,23.0,20.639767440550294,16.911534525287763,17.663521732655695,19.79898987322333,18.867962264113206,23.108440016582687,21.095023109728988,21.863211109075447,18.920887928424502,20.46948949045872,18.027756377319946,21.540659228538015,22.715633383201094,22.22611077089287,23.49468024894146,21.748563170931547,21.95449840010015,23.49468024894146,22.80350850198276,33.734255586866,31.38470965295043,37.77565353504821,35.04283093587046,31.304951684997057,37.05401462729781,32.12475680841802,39.153543900903784,37.296112397943034,35.31288716601915,40.58324777540605,34.597687784012386,40.718546143004666,51.57518783291051,51.56549233741495,50.0199960015992,43.42810150121693,48.507731342539614,47.7283982551269,59.329587896765304,63.54525946126902,62.960304954788775
China,23.40939982143925,9.746794344808963,16.64331697709324,22.045407685048602,25.865034312755125,28.319604517012593,51.30302135352264,24.041630560342615,45.32107677449864,40.755367744629666,45.70557952810576,68.84039511798287,55.5517776493246,63.17436188834834,61.09828148156051,56.098128311023,59.3548650070068,52.0,54.909015653169384,50.24937810560445,45.077710678338576,43.37049688440288,116.7390251800999,80.39278574598593,45.332107826572546,45.8257569495584,43.829214001622255,42.15447781671598,20.199009876724155,21.400934559032695,21.748563170931547,38.09199390948182,4.58257569495584,14.798648586948742,22.64950330581225,20.29778313018444,20.83266665599966,18.110770276274835,20.688160865577203,24.0,14.2828568570857,11.180339887498949,11.180339887498949,12.288205727444508,12.36931687685298,8.94427190999916,7.280109889280518,6.082762530298219,5.196152422706632,5.830951894845301,3.3166247903554,3.605551275463989,5.656854249492381,5.0990195135927845,5.477225575051661,5.0,6.6332495807108,7.3484692283495345,9.695359714832659,7.416198487095663,11.40175425099138,7.937253933193772,9.643650760992955,8.366600265340756,11.0,10.723805294763608,10.099504938362077,11.090536506409418,8.717797887081348,9.0,9.055385138137417,8.426149773176359,8.888194417315589,5.656854249492381,7.681145747868608,7.937253933193772,7.280109889280518,9.539392014169456,8.602325267042627,7.615773105863909,8.54400374531753,10.954451150103322,8.888194417315589,9.643650760992955,7.0710678118654755,6.855654600401044,18.894443627691185,5.196152422706632,4.242640687119285,3.4641016151377544,6.0,3.872983346207417,4.0,3.872983346207417,3.1622776601683795,1.7320508075688772,2.449489742783178,4.69041575982343,2.0,3.4641016151377544,1.7320508075688772,0.0,2.23606797749979,1.4142135623730951,1.4142135623730951,1.4142135623730951,2.23606797749979,1.0,3.7416573867739413,4.47213595499958,1.0,2.6457513110645907,2.449489742783178,2.23606797749979,3.0,2.449489742783178,3.1622776601683795,3.0,0.0,0.0,0.0
Colombia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.4142135623730951,2.449489742783178,0.0,2.0,3.0,3.4641016151377544,4.47213595499958,3.3166247903554,5.291502622129181,3.0,5.0990195135927845,8.246211251235321,5.916079783099616,6.782329983125268,10.04987562112089,9.591663046625438,4.58257569495584,6.928203230275509,8.306623862918075,9.695359714832659,9.797958971132712,10.392304845413264,12.609520212918492,9.797958971132712,10.295630140987,11.789826122551595,8.888194417315589,9.695359714832659,14.177446878757825,16.55294535724685,13.0,15.811388300841896,15.362291495737216,8.18535277187245,8.717797887081348,11.269427669584644,11.224972160321824,11.313708498984761,14.352700094407323,0.0,18.788294228055936,13.601470508735444,13.114877048604,14.38749456993816,14.317821063276353,17.88854381999832,16.15549442140351,15.394804318340652,14.7648230602334,18.76166303929372,16.06237840420901,17.320508075688775,22.338307903688676,16.703293088490067,19.570385790780925,17.46424919657298,25.298221281347036,18.601075237738275,22.293496809607955,24.392621835300936,21.071307505705477,23.83275057562597,23.45207879911715,25.67099530598687,25.65151067676132,26.076809620810597,24.61706725018234,26.888659319497503,25.199206336708304,26.851443164195103,25.298221281347036,27.422618401604176,25.357444666211933
Cote d'Ivoire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.7320508075688772,0.0,2.23606797749979,0.0,3.3166247903554,6.928203230275509,2.6457513110645907,4.0,2.23606797749979,0.0,8.0,1.7320508075688772,3.3166247903554,3.3166247903554,2.0,4.898979485566356,5.196152422706632,4.0,7.874007874011811,5.0990195135927845,5.916079783099616,7.745966692414834,0.0,9.433981132056603,6.4031242374328485,7.211102550927978,3.4641016151377544,0.0,4.0,5.830951894845301,10.63014581273465,6.782329983125268,0.0,8.306623862918075,6.0,7.211102550927978,8.54400374531753,0.0,8.54400374531753,3.7416573867739413,4.358898943540674,7.416198487095663,6.082762530298219,7.615773105863909,5.385164807134504,6.0,5.830951894845301,5.656854249492381,7.211102550927978,7.416198487095663,5.5677643628300215,8.06225774829855,5.744562646538029,5.477225575051661,11.269427669584644,7.416198487095663,7.681145747868608,6.782329983125268,6.6332495807108,6.928203230275509,3.1622776601683795,5.830951894845301,8.831760866327848,8.366600265340756
Croatia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4142135623730951,0.0,1.4142135623730951,1.0,1.0,0.0,1.4142135623730951,1.0,0.0,1.0,1.0,0.0,0.0,1.4142135623730951,2.23606797749979,0.0,3.605551275463989,2.449489742783178,3.3166247903554,2.8284271247461903,2.8284271247461903,4.0,4.898979485566356,4.795831523312719,8.831760866327848,6.928203230275509,7.810249675906654,8.18535277187245,7.745966692414834,7.280109889280518,9.539392014169456,8.426149773176359,7.483314773547883,8.774964387392123,8.774964387392123,9.797958971132712,6.928203230275509,8.246211251235321,6.855654600401044,7.483314773547883,6.324555320336759,7.745966692414834,7.810249675906654,8.0,9.38083151964686,6.244997998398398,8.12403840463596,7.0710678118654755,7.3484692283495345,6.082762530298219,7.0710678118654755,4.795831523312719,4.242640687119285,6.244997998398398,3.1622776601683795,5.196152422706632,6.48074069840786,5.5677643628300215,5.291502622129181,2.6457513110645907,3.7416573867739413,3.0,2.8284271247461903,3.872983346207417,3.7416573867739413,3.0,1.7320508075688772,2.8284271247461903,2.23606797749979,3.3166247903554,2.6457513110645907,2.449489742783178,6.0,3.872983346207417,3.3166247903554,3.0,3.3166247903554,2.449489742783178,2.8284271247461903,1.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,2.0,1.4142135623730951,1.7320508075688772
Czechia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7320508075688772,0.0,1.4142135623730951,1.7320508075688772,2.0,2.449489742783178,1.0,3.4641016151377544,0.0,3.1622776601683795,7.0710678118654755,1.7320508075688772,6.855654600401044,6.928203230275509,8.0,6.708203932499369,9.899494936611665,8.246211251235321,15.165750888103101,11.789826122551595,12.727922061357855,11.180339887498949,10.770329614269007,12.569805089976535,16.1245154965971,16.46207763315433,18.81488772222678,18.76166303929372,13.638181696985855,13.564659966250536,17.52141546793523,14.142135623730951,18.708286933869708,15.264337522473747,19.519221295943137,10.723805294763608,15.329709716755891,13.96424004376894,17.175564037317667,16.0312195418814,12.767145334803704,9.9498743710662,12.649110640673518,8.246211251235321,7.211102550927978,10.246950765959598,14.730919862656235,10.770329614269007,7.54983443527075,11.832159566199232,12.409673645990857,11.532562594670797,9.9498743710662,7.416198487095663,9.273618495495704,8.888194417315589,7.211102550927978,6.4031242374328485,7.681145747868608,8.660254037844387,10.14889156509222,7.416198487095663,4.242640687119285,5.0990195135927845,6.164414002968976,8.774964387392123,8.831760866327848,7.54983443527075,6.782329983125268,4.242640687119285,5.291502622129181,7.280109889280518,6.708203932499369,6.928203230275509,9.055385138137417,7.416198487095663,7.0,4.47213595499958,10.535653752852738,7.810249675906654,8.602325267042627,5.744562646538029
Denmark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.4142135623730951,1.0,0.0,1.4142135623730951,2.23606797749979,0.0,3.605551275463989,0.0,3.605551275463989,7.416198487095663,13.114877048604,13.416407864998739,13.152946437965905,13.674794331177344,5.656854249492381,6.244997998398398,7.615773105863909,9.591663046625438,9.539392014169456,10.44030650891055,10.583005244258363,9.1104335791443,9.695359714832659,7.615773105863909,12.083045973594572,12.0,12.68857754044952,13.30413469565007,12.884098726725126,14.071247279470288,13.820274961085254,16.852299546352718,15.84297951775486,16.822603841260722,19.313207915827967,17.97220075561143,17.08800749063506,17.72004514666935,19.77371993328519,18.193405398660254,15.264337522473747,13.564659966250536,13.30413469565007,13.341664064126334,12.0,13.892443989449804,13.038404810405298,14.071247279470288,13.92838827718412,13.0,11.958260743101398,11.445523142259598,13.416407864998739,14.730919862656235,12.767145334803704,11.704699910719626,15.329709716755891,11.40175425099138,11.090536506409418,12.36931687685298,12.529964086141668,12.24744871391589,12.36931687685298,9.797958971132712,10.770329614269007,12.12435565298214,12.288205727444508,10.816653826391969,12.041594578792296,11.61895003862225,10.04987562112089,10.488088481701515,9.16515138991168,8.831760866327848,8.717797887081348,6.782329983125268,8.831760866327848,8.18535277187245,8.306623862918075,6.4031242374328485,8.717797887081348,8.54400374531753,8.06225774829855
Djibouti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.4142135623730951,0.0,2.8284271247461903,0.0,1.0,1.4142135623730951,2.0,0.0,3.4641016151377544,1.7320508075688772,2.6457513110645907,3.0,1.0,3.0,5.5677643628300215,0.0,6.708203932499369,0.0,3.872983346207417,6.082762530298219,5.196152422706632,9.16515138991168,8.06225774829855,8.48528137423857,12.489995996796797,11.874342087037917,0.0,10.677078252031311,0.0,9.9498743710662,5.385164807134504,3.4641016151377544,3.605551275463989,3.0,3.872983346207417,3.4641016151377544,6.082762530298219,2.23606797749979,3.4641016151377544,2.8284271247461903,3.872983346207417,0.0,2.0,2.0,2.0,3.0,1.4142135623730951,7.3484692283495345,4.58257569495584,4.123105625617661,5.385164807134504,3.4641016151377544,4.0,5.0,4.69041575982343,8.366600265340756,10.816653826391969,10.0,14.491376746189438,14.798648586948742
Dominican Republic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.7320508075688772,0.0,0.0,0.0,0.0,0.0,2.449489742783178,0.0,0.0,3.1622776601683795,0.0,3.605551275463989,6.164414002968976,6.324555320336759,9.486832980505138,6.557438524302,8.18535277187245,8.94427190999916,9.797958971132712,9.643650760992955,11.74734012447073,11.832159566199232,6.48074069840786,14.422205101855956,13.228756555322953,9.797958971132712,10.392304845413264,0.0,16.0312195418814,9.1104335791443,11.313708498984761,12.449899597988733,15.427248620541512,16.46207763315433,11.789826122551595,14.422205101855956,14.142135623730951,10.908712114635714,18.110770276274835,11.874342087037917,19.261360284258224,14.45683229480096,18.57417562100671,16.852299546352718,8.94427190999916,16.0,15.588457268119896,14.352700094407323,13.30413469565007,14.45683229480096,12.569805089976535,11.090536506409418,15.362291495737216,17.88854381999832,17.776388834631177,17.029386365926403,19.390719429665317,16.76305461424021,15.652475842498529,18.083141320025124,16.97056274847714,16.76305461424021,22.494443758403985,21.563858652847824,16.941074346097416,16.30950643030009,17.204650534085253,11.135528725660043,20.46948949045872,19.261360284258224,14.2828568570857,20.273134932713294,22.315913604421397,15.937377450509228,13.416407864998739
Ecuador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.449489742783178,0.0,1.0,1.7320508075688772,1.7320508075688772,0.0,0.0,1.0,1.0,0.0,1.4142135623730951,0.0,0.0,3.3166247903554,0.0,3.0,4.58257569495584,7.280109889280518,9.38083151964686,12.96148139681572,11.789826122551595,16.822603841260722,13.856406460551018,10.04987562112089,9.539392014169456,15.165750888103101,13.856406460551018,15.0996688705415,10.04987562112089,6.164414002968976,16.673332000533065,22.538855339169288,20.37154878746336,14.317821063276353,9.848857801796104,13.45362404707371,10.04987562112089,0.0,26.514147167125703,22.693611435820433,46.861498055439924,9.797958971132712,14.45683229480096,7.937253933193772,8.602325267042627,15.968719422671311,19.157244060668017,15.0,23.916521486202797,21.118712081942874,25.69046515733026,16.431676725154983,21.2602916254693,18.24828759089466,107.40577265678041,0.0,0.0,22.825424421026653,31.906112267087632,20.42057785666214,16.09347693943108,37.44329045369811,33.58571124749333,45.5411901469428,48.40454524112379,0.0,0.0,9.183318209303941,12.987173159185437,15.905973720586866,22.090722034374522,26.43860813280457,30.166206257996713,8.18535277187245,4.0,31.064449134018133,36.0,20.46948949045872,20.0,23.853720883753127,26.514147167125703,21.2602916254693
